  0.0,  0.0
 0.01,-18.602807244420887
 0.02,-15.574177217627357
 0.03,-12.58332368865272
 0.04,-9.986636636266788
 0.05,-7.834046384352817
 0.06,-6.089094624988787
 0.07,-4.6939999235565715
 0.08,-3.5897940404504602
 0.09,-2.722933221319654
  0.1,-2.047246948442475
 0.11,-1.52405253064054
 0.12,-1.1215344736761281
 0.13,-0.8138660583876883
 0.14,-0.5802906982512808
 0.15,-0.4042610612624905
 0.16,-0.2726757590995137
 0.17,-0.175224481291347
 0.18,-0.10383828384569568
 0.19,-0.05223527419193578
  0.2,-0.015549535688894167
 0.21,0.009969138282250267
 0.22,0.02719634389175958
 0.23,0.0383253861480844
 0.24,0.04501979988236314
 0.25,0.04853367608528267
 0.26,0.04980613043071273
 0.27,0.04953513184453588
 0.28,0.048234946416089386
 0.29,0.046280639389063793
  0.3,0.04394240179621356
 0.31,0.041411911790570244
 0.32,0.03882248688251089
 0.33,0.036264415964044616
 0.34,0.0337965646029712
0.35000000000000003,0.03145511090574793
 0.36,0.029260081359874235
 0.37,0.02722020731631325
 0.38,0.02533650548295796
 0.39,0.02360489372179231
  0.4,0.02201808142090833
0.41000000000000003,0.020566917619593283
 0.42,0.019241336493674766
 0.43,0.018031006143422346
 0.44,0.0169257606805715
 0.45,0.015915875685639236
 0.46,0.014992231913316445
0.47000000000000003,0.014146400514508883
 0.48,0.013370674282084494
 0.49,0.012658062803787118
  0.5,0.012002264443626842
 0.51,0.011397624364274606
 0.52,0.010839085062711362
 0.53,0.010322133880176665
 0.54,0.00984275046224603
 0.55,0.00939735609382808
 0.56,0.008982766078110771
0.5700000000000001,0.008596145786441411
 0.58,0.008234970654442009
 0.59,0.007896990146115002
  0.6,0.007580195548774427
 0.61,0.007282791377059894
 0.62,0.0070031700978478995
 0.63,0.006739889877023231
 0.64,0.006491655033686428
 0.65,0.006257298915565812
 0.66,0.006035768908473571
 0.67,0.005826113325840154
 0.68,0.005627469945181929
0.6900000000000001,0.005439055985572594
0.7000000000000001,0.005260159336984316
 0.71,0.00509013088186272
 0.72,0.00492837776441668
 0.73,0.0047743574824465895
 0.74,0.004627572692870174
 0.75,0.004487566639443941
 0.76,0.004353919119381544
 0.77,0.004226242915979839
 0.78,0.004104180643842881
 0.79,0.003987401946872637
  0.8,0.003875601005407958
 0.81,0.0037684943180238406
0.8200000000000001,0.003665818718328495
0.8300000000000001,0.0035673296000950927
 0.84,0.003472799329724552
 0.85,0.003382015813375716
 0.86,0.003294781213078579
 0.87,0.003210910785991672
 0.88,0.0031302318351684733
 0.89,0.0030525827612279954
  0.9,0.002977812199539187
 0.91,0.0029057782400343513
 0.92,0.002836347715124532
 0.93,0.0027693955504872747
0.9400000000000001,0.002704804173898623
0.9500000000000001,0.002642462973550863
 0.96,0.002582267804104532
 0.97,0.002524120532019225
 0.98,0.0024679286173849846
 0.99,0.002413604734385899
